Customer Number,Item Number,year_month,quarter,region_name,sales,Qty Shipped,COGS,gross_profit,Gross Margin,cost_per_unit
2,1740300,2021-02,2021Q1,East,483.48,36,160,323.48,66.91,13.43
2,1740300,2021-02,2021Q1,West,107.44,8,28,79.44,73.94,13.43
2,1740300,2021-03,2021Q1,East,322.32,24,90,232.32,72.08,13.43
2,1740300,2021-03,2021Q1,North,376.04,28,119,257.04,68.35,13.430000000000001
2,1740300,2021-03,2021Q1,West,268.6,20,68,200.6,74.68,13.430000000000001
2,1740300,2021-04,2021Q2,North,322.32,24,95,227.32,70.53,13.43
2,1740300,2021-04,2021Q2,South,1450.44,108,409,1041.44,71.8,13.43
2,1740300,2021-05,2021Q2,East,2041.3600000000001,152,487,1554.3600000000001,76.14,13.430000000000001
2,1740300,2021-06,2021Q2,North,334.56,24,115,219.56,65.63,13.94
2,1740300,2021-06,2021Q2,South,892.1600000000001,64,265,627.1600000000001,70.3,13.940000000000001
2,1740300,2021-06,2021Q2,West,334.56,24,114,220.56,65.93,13.94
2,1740300,2021-07,2021Q3,East,669.12,48,144,525.12,78.48,13.94
2,1740300,2021-07,2021Q3,North,278.8,20,64,214.8,77.04,13.940000000000001
2,1740300,2021-07,2021Q3,South,446.08,32,97,349.08,78.26,13.94
2,1740300,2021-08,2021Q3,East,669.12,48,194,475.12,71.01,13.94
2,1740300,2021-08,2021Q3,North,446.08000000000004,32,104,342.08000000000004,76.69,13.940000000000001
2,1740300,2021-09,2021Q3,East,278.8,20,82,196.8,70.59,13.940000000000001
2,1740300,2021-09,2021Q3,South,947.9200000000001,68,256,691.9200000000001,72.99,13.940000000000001
2,1740300,2021-10,2021Q4,North,278.8,20,74,204.8,73.46,13.940000000000001
2,1740300,2021-10,2021Q4,South,780.6400000000001,56,217,563.6400000000001,72.2,13.940000000000001
2,1740300,2021-10,2021Q4,West,334.56,24,77,257.56,76.98,13.94
2,1740300,2021-11,2021Q4,East,390.32,28,87,303.32,77.71,13.94
2,1740300,2021-11,2021Q4,North,724.88,52,163,561.88,77.51,13.94
2,1740300,2021-11,2021Q4,West,334.56,24,100,234.56,70.11,13.94
2,1740300,2021-12,2021Q4,East,334.56,24,87,247.56,74.0,13.94
2,1740300,2022-01,2022Q1,East,334.56,24,103,231.56,69.21,13.94
2,1740300,2022-01,2022Q1,South,1226.72,88,353,873.72,71.22,13.94
2,1740300,2022-03,2022Q1,East,872.4000000000001,60,277,595.4000000000001,68.25,14.540000000000001
2,1740300,2022-03,2022Q1,North,290.8,20,64,226.8,77.99,14.540000000000001
2,1740300,2022-03,2022Q1,South,930.56,64,309,621.56,66.79,14.54
2,1740300,2022-04,2022Q2,North,348.96,24,107,241.96,69.34,14.54
2,1740300,2022-04,2022Q2,South,348.96,24,109,239.96,68.76,14.54
2,1740300,2022-04,2022Q2,West,872.4,60,207,665.4000000000001,76.27,14.54
2,1740300,2022-05,2022Q2,East,1337.6799999999998,92,400,937.68,70.1,14.539999999999997
2,1740300,2022-05,2022Q2,West,581.6,40,123,458.6,78.85,14.540000000000001
2,1740300,2022-06,2022Q2,South,348.96,24,79,269.96,77.36,14.54
2,1740300,2022-06,2022Q2,West,348.96,24,85,263.96,75.64,14.54
2,1740300,2022-07,2022Q3,East,697.92,48,153,544.92,78.08,14.54
2,1740300,2022-07,2022Q3,South,1046.8799999999999,72,297,749.88,71.63,14.54
2,1740300,2022-07,2022Q3,West,348.96,24,81,267.96,76.79,14.54
2,1740380,2021-01,2021Q1,South,464.52,28,133,331.52,71.37,16.59
2,1740380,2021-01,2021Q1,West,663.6,40,199,464.6,70.01,16.59
2,1740380,2021-02,2021Q1,East,929.0400000000001,56,296,633.0400000000001,68.14,16.59
2,1740380,2021-02,2021Q1,North,132.72,8,42,90.72,68.35,16.59
2,1740380,2021-03,2021Q1,North,1791.72,108,474,1317.72,73.54,16.59
2,1740380,2021-04,2021Q2,North,132.72,8,41,91.72,69.11,16.59
2,1740380,2021-05,2021Q2,East,331.8,20,109,222.8,67.15,16.59
2,1740380,2021-05,2021Q2,North,1791.72,108,468,1323.72,73.88,16.59
2,1740380,2021-05,2021Q2,West,1791.72,108,444,1347.72,75.22,16.59
2,1740380,2021-06,2021Q2,East,344.4,20,105,239.4,69.51,17.22
2,1740380,2021-07,2021Q3,North,1033.2,60,353,680.2,65.83,17.220000000000002
2,1740380,2021-07,2021Q3,West,1033.2,60,288,745.2,72.13,17.220000000000002
2,1740380,2021-08,2021Q3,East,688.8,40,176,512.8,74.45,17.22
2,1740380,2021-08,2021Q3,South,344.4,20,71,273.4,79.38,17.22
2,1740380,2021-08,2021Q3,West,344.4,20,103,241.4,70.09,17.22
2,1740380,2021-09,2021Q3,East,688.8,40,198,490.79999999999995,71.25,17.22
2,1740380,2021-09,2021Q3,South,344.4,20,85,259.4,75.32,17.22
2,1740380,2021-10,2021Q4,West,688.8,40,222,466.8,67.77,17.22
2,1740380,2021-11,2021Q4,West,344.4,20,116,228.4,66.32,17.22
2,1740380,2021-12,2021Q4,East,344.4,20,90,254.4,73.87,17.22
2,1740380,2021-12,2021Q4,South,688.8,40,147,541.8,78.66,17.22
2,1740380,2022-01,2022Q1,East,413.28,24,97,316.28,76.53,17.22
2,1740380,2022-01,2022Q1,South,482.16,28,148,334.16,69.3,17.220000000000002
2,1740380,2022-01,2022Q1,West,413.28,24,117,296.28,71.69,17.22
2,1740380,2022-02,2022Q1,East,143.68,8,31,112.68,78.42,17.96
2,1740380,2022-02,2022Q1,North,287.36,16,75,212.36,73.9,17.96
2,1740380,2022-02,2022Q1,South,790.24,44,179,611.24,77.35,17.96
2,1740380,2022-03,2022Q1,East,431.04,24,93,338.04,78.42,17.96
2,1740380,2022-03,2022Q1,South,646.56,36,218,428.56,66.28,17.959999999999997
2,1740380,2022-04,2022Q2,East,1221.28,68,407,814.28,66.67,17.96
2,1740380,2022-04,2022Q2,West,718.4,40,172,546.4,76.06,17.96
2,1740380,2022-05,2022Q2,East,862.08,48,252,610.08,70.77,17.96
2,1740380,2022-06,2022Q2,East,359.2,20,116,243.2,67.71,17.96
2,1740380,2022-06,2022Q2,North,359.2,20,83,276.2,76.89,17.96
2,1740380,2022-07,2022Q3,East,359.2,20,89,270.2,75.22,17.96
2,1740380,2022-07,2022Q3,South,718.4,40,169,549.4,76.48,17.96
2,1740440,2021-01,2021Q1,East,303.36,16,62,241.36,79.56,18.96
2,1740440,2021-01,2021Q1,North,2047.68,108,540,1507.68,73.63,18.96
2,1740440,2021-02,2021Q1,North,6143.04,324,1442,4701.04,76.53,18.96
2,1740440,2021-03,2021Q1,East,2047.68,108,680,1367.68,66.79,18.96
2,1740440,2021-04,2021Q2,South,2047.68,108,663,1384.68,67.62,18.96
2,1740440,2021-04,2021Q2,West,2047.68,108,565,1482.68,72.41,18.96
2,1740440,2021-05,2021Q2,North,758.4,40,154,604.4,79.69,18.96
2,1740440,2021-05,2021Q2,South,2047.68,108,426,1621.68,79.2,18.96
2,1740440,2021-05,2021Q2,West,985.92,52,279,706.92,71.7,18.96
2,1740440,2021-06,2021Q2,East,5275.2,272,1186,4089.2,77.52,19.394117647058824
2,1740440,2021-06,2021Q2,West,629.76,32,207,422.76,67.13,19.68
2,1740440,2021-07,2021Q3,North,2125.44,108,574,1551.44,72.99,19.68
2,1740440,2021-07,2021Q3,South,2755.2,140,672,2083.2,75.61,19.68
2,1740440,2021-08,2021Q3,East,2046.72,104,585,1461.72,71.42,19.68
2,1740440,2021-08,2021Q3,North,1259.52,64,372,887.52,70.46,19.68
2,1740440,2021-08,2021Q3,West,1259.52,64,380,879.52,69.83,19.68
2,1740440,2021-09,2021Q3,East,2519.04,128,724,1795.04,71.26,19.68
2,1740440,2021-09,2021Q3,South,629.76,32,185,444.76,70.62,19.68
2,1740440,2021-10,2021Q4,South,1731.84,88,434,1297.8399999999997,74.94,19.68
2,1740440,2021-10,2021Q4,West,2125.44,108,451,1674.44,78.78,19.68
2,1740440,2021-11,2021Q4,East,1180.8,60,275,905.8,76.71,19.68
2,1740440,2021-11,2021Q4,North,551.04,28,111,440.04,79.86,19.68
2,1740440,2021-11,2021Q4,South,629.76,32,198,431.76,68.56,19.68
2,1740440,2021-11,2021Q4,West,551.04,28,114,437.04,79.31,19.68
2,1740440,2021-12,2021Q4,North,551.04,28,148,403.04,73.14,19.68
2,1740440,2021-12,2021Q4,South,551.04,28,174,377.04,68.42,19.68
2,1740440,2022-01,2022Q1,East,472.32,24,104,368.32,77.98,19.68
2,1740440,2022-01,2022Q1,North,1102.08,56,325,777.08,70.51,19.68
2,1740440,2022-02,2022Q1,North,1231.2,60,412,819.2,66.54,20.52
2,1740440,2022-02,2022Q1,South,574.56,28,170,404.56,70.41,20.52
2,1740440,2022-02,2022Q1,West,1912.8,96,584,1328.8,69.47,19.925
2,1740440,2022-03,2022Q1,East,410.4,20,89,321.4,78.31,20.52
2,1740440,2022-03,2022Q1,South,574.56,28,170,404.56,70.41,20.52
2,1740440,2022-03,2022Q1,West,2790.72,136,831,1959.72,70.22,20.52
2,1740440,2022-04,2022Q2,East,656.64,32,189,467.64,71.22,20.52
2,1740440,2022-04,2022Q2,North,1887.8400000000001,92,645,1242.8400000000001,65.83,20.520000000000003
2,1740440,2022-04,2022Q2,South,1231.1999999999998,60,335,896.2,72.79,20.519999999999996
2,1740440,2022-04,2022Q2,West,656.64,32,170,486.64,74.11,20.52
2,1740440,2022-05,2022Q2,East,2462.4,120,543,1919.4,77.95,20.52
2,1740440,2022-05,2022Q2,North,656.64,32,210,446.64,68.02,20.52
2,1740440,2022-05,2022Q2,South,574.56,28,119,455.56,79.29,20.52
2,1740440,2022-06,2022Q2,North,1641.6,80,443,1198.6,73.01,20.52
2,1740440,2022-06,2022Q2,South,656.64,32,173,483.64,73.65,20.52
2,1740440,2022-06,2022Q2,West,1969.92,96,488,1481.92,75.23,20.52
2,1740440,2022-07,2022Q3,North,738.72,36,156,582.72,78.88,20.52
2,1740440,2022-07,2022Q3,South,656.64,32,166,490.64,74.72,20.52
2,1740440,2022-07,2022Q3,West,3201.12,156,958,2243.12,70.07,20.52
2,1740520,2021-02,2021Q1,East,3096.8,140,813,2283.8,73.75,22.12
2,1740520,2021-02,2021Q1,North,2831.36,128,856,1975.3600000000001,69.77,22.12
2,1740520,2021-02,2021Q1,West,884.8,40,281,603.8,68.24,22.119999999999997
2,1740520,2021-03,2021Q1,East,2388.96,108,531,1857.96,77.77,22.12
2,1740520,2021-03,2021Q1,West,4777.92,216,1242,3535.92,74.01,22.12
2,1740520,2021-04,2021Q2,North,2388.96,108,644,1744.96,73.04,22.12
2,1740520,2021-04,2021Q2,West,2388.96,108,480,1908.96,79.91,22.12
2,1740520,2021-05,2021Q2,West,9555.84,432,2564,6991.84,73.17,22.12
2,1740520,2021-06,2021Q2,East,2388.96,108,691,1697.96,71.08,22.12
2,1740520,2021-06,2021Q2,North,2479.68,108,783,1696.6799999999996,68.42,22.959999999999997
2,1740520,2021-06,2021Q2,South,918.4,40,198,720.4,78.44,22.96
2,1740520,2021-06,2021Q2,West,1836.8,80,413,1423.8,77.52,22.96
2,1740520,2021-07,2021Q3,North,826.56,36,201,625.56,75.68,22.959999999999997
2,1740520,2021-07,2021Q3,South,1561.28,68,467,1094.28,70.09,22.96
2,1740520,2021-07,2021Q3,West,3581.76,156,871,2710.76,75.68,22.96
2,1740520,2021-08,2021Q3,East,734.72,32,203,531.72,72.37,22.96
2,1740520,2021-08,2021Q3,North,1561.28,68,363,1198.28,76.75,22.96
2,1740520,2021-08,2021Q3,South,3306.24,144,1028,2278.24,68.91,22.959999999999997
2,1740520,2021-08,2021Q3,West,1469.44,64,331,1138.44,77.47,22.96
2,1740520,2021-09,2021Q3,East,734.72,32,242,492.72,67.06,22.96
2,1740520,2021-09,2021Q3,North,734.72,32,147,587.72,79.99,22.96
2,1740520,2021-10,2021Q4,North,4683.84,204,1133,3550.84,75.81,22.96
2,1740520,2021-10,2021Q4,South,2479.68,108,759,1720.6799999999996,69.39,22.959999999999997
2,1740520,2021-10,2021Q4,West,734.72,32,225,509.72,69.38,22.96
2,1740520,2021-11,2021Q4,North,2020.48,88,495,1525.48,75.5,22.96
2,1740520,2021-11,2021Q4,South,734.72,32,251,483.72,65.84,22.96
2,1740520,2021-12,2021Q4,North,642.88,28,194,448.88,69.82,22.96
2,1740520,2021-12,2021Q4,South,642.88,28,221,421.88,65.62,22.96
2,1740520,2021-12,2021Q4,West,1377.6,60,358,1019.6,74.01,22.959999999999997
2,1740520,2022-01,2022Q1,East,1377.6,60,394,983.6,71.4,22.959999999999997
2,1740520,2022-01,2022Q1,North,642.88,28,143,499.88,77.76,22.96
2,1740520,2022-02,2022Q1,North,2327.36,100,720,1607.36,69.06,23.273600000000002
2,1740520,2022-02,2022Q1,South,766.08,32,197,569.08,74.28,23.94
2,1740520,2022-02,2022Q1,West,3926.16,164,1212,2714.16,69.13,23.939999999999998
2,1740520,2022-03,2022Q1,East,1532.16,64,445,1087.16,70.96,23.94
2,1740520,2022-03,2022Q1,South,4213.4400000000005,176,1213,3000.44,71.21,23.94
2,1740520,2022-03,2022Q1,West,861.84,36,252,609.84,70.76,23.94
2,1740520,2022-04,2022Q2,North,1723.68,72,527,1196.68,69.43,23.94
2,1740520,2022-04,2022Q2,South,2489.76,104,607,1882.7600000000002,75.62,23.94
2,1740520,2022-04,2022Q2,West,2394.0,100,614,1780.0,74.35,23.94
2,1740520,2022-05,2022Q2,North,2298.2400000000002,96,558,1740.2400000000002,75.72,23.94
2,1740520,2022-05,2022Q2,South,2585.52,108,904,1681.52,65.04,23.94
2,1740520,2022-06,2022Q2,North,766.08,32,192,574.08,74.94,23.94
2,1740520,2022-06,2022Q2,West,4500.72,188,1068,3432.7200000000003,76.27,23.94
2,1740520,2022-07,2022Q3,East,766.08,32,186,580.08,75.72,23.94
2,1740520,2022-07,2022Q3,North,2298.2400000000002,96,519,1779.2400000000002,77.42,23.94
2,1740520,2022-07,2022Q3,South,4883.76,204,1237,3646.76,74.67,23.94
2,1740600,2021-01,2021Q1,East,808.96,32,231,577.96,71.44,25.28
2,1740600,2021-01,2021Q1,West,606.72,24,163,443.72,73.13,25.28
2,1740600,2021-02,2021Q1,East,1213.44,48,283,930.44,76.68,25.28
2,1740600,2021-02,2021Q1,South,606.72,24,140,466.72,76.93,25.28
2,1740600,2021-02,2021Q1,West,505.6,20,165,340.6,67.37,25.28
2,1740600,2021-03,2021Q1,East,606.72,24,146,460.72,75.94,25.28
2,1740600,2021-03,2021Q1,North,910.08,36,227,683.08,75.06,25.28
2,1740600,2021-03,2021Q1,South,404.48,16,99,305.48,75.52,25.28
2,1740600,2021-04,2021Q2,North,1415.68,56,334,1081.68,76.41,25.28
2,1740600,2021-04,2021Q2,South,1112.32,44,364,748.3199999999998,67.28,25.279999999999998
2,1740600,2021-05,2021Q2,North,1516.8,60,494,1022.8,67.43,25.279999999999998
2,1740600,2021-05,2021Q2,West,1213.44,48,297,916.44,75.52,25.28
2,1740600,2021-06,2021Q2,North,1648.64,64,362,1286.64,78.04,25.76
2,1740600,2021-06,2021Q2,South,524.8,20,170,354.7999999999999,67.61,26.24
2,1740600,2021-06,2021Q2,West,839.68,32,196,643.68,76.66,26.24
2,1740600,2021-07,2021Q3,East,419.84,16,117,302.84,72.13,26.24
2,1740600,2021-07,2021Q3,North,1364.48,52,420,944.48,69.22,26.240000000000002
2,1740600,2021-07,2021Q3,South,629.76,24,214,415.76,66.02,26.24
2,1740600,2021-08,2021Q3,East,1154.56,44,322,832.56,72.11,26.24
2,1740600,2021-08,2021Q3,North,2519.04,96,634,1885.04,74.83,26.24
2,1740600,2021-09,2021Q3,North,1049.6,40,275,774.6,73.8,26.24
2,1740600,2021-09,2021Q3,South,314.88,12,101,213.88,67.92,26.24
2,1740600,2021-09,2021Q3,West,314.88,12,68,246.88,78.4,26.24
2,1740600,2021-10,2021Q4,East,524.8,20,179,345.7999999999999,65.89,26.24
2,1740600,2021-10,2021Q4,North,839.68,32,288,551.68,65.7,26.24
2,1740600,2021-10,2021Q4,West,524.8,20,155,369.8,70.46,26.24
2,1740600,2021-11,2021Q4,East,419.84,16,98,321.84,76.66,26.24
2,1740600,2021-11,2021Q4,South,839.68,32,229,610.68,72.73,26.24
2,1740600,2021-12,2021Q4,East,839.68,32,204,635.68,75.71,26.24
2,1740600,2021-12,2021Q4,South,1049.6,40,234,815.5999999999998,77.71,26.24
2,1740600,2021-12,2021Q4,West,419.84,16,141,278.84,66.42,26.24
2,1740600,2022-01,2022Q1,East,1364.48,52,390,974.48,71.42,26.240000000000002
2,1740600,2022-01,2022Q1,North,524.8,20,170,354.7999999999999,67.61,26.24
2,1740600,2022-01,2022Q1,South,419.84,16,142,277.84,66.18,26.24
2,1740600,2022-02,2022Q1,South,328.32,12,71,257.32,78.37,27.36
2,1740600,2022-03,2022Q1,East,1532.16,56,442,1090.16,71.15,27.360000000000003
2,1740600,2022-03,2022Q1,North,547.2,20,178,369.2000000000001,67.47,27.360000000000003
2,1740600,2022-03,2022Q1,West,547.2,20,129,418.2000000000001,76.43,27.360000000000003
2,1740600,2022-04,2022Q2,East,547.2,20,182,365.2000000000001,66.74,27.360000000000003
2,1740600,2022-04,2022Q2,South,1641.6000000000001,60,428,1213.6000000000004,73.93,27.360000000000003
2,1740600,2022-04,2022Q2,West,547.2,20,164,383.2000000000001,70.03,27.360000000000003
2,1740600,2022-05,2022Q2,North,1094.4,40,292,802.4000000000002,73.32,27.360000000000003
2,1740600,2022-05,2022Q2,West,984.96,36,201,783.96,79.59,27.36
2,1740600,2022-06,2022Q2,East,547.2,20,164,383.2000000000001,70.03,27.360000000000003
2,1740600,2022-06,2022Q2,North,1094.4,40,315,779.4000000000002,71.22,27.360000000000003
2,1740600,2022-06,2022Q2,West,656.64,24,181,475.64,72.44,27.36
2,1740600,2022-07,2022Q3,East,1203.8400000000001,44,383,820.8399999999999,68.19,27.360000000000003
2,1740600,2022-07,2022Q3,West,875.52,32,256,619.52,70.76,27.36
2,1740680,2021-02,2021Q1,East,341.28,12,90,251.28,73.63,28.439999999999998
2,1740680,2021-02,2021Q1,North,2388.96,84,506,1882.96,78.82,28.44
2,1740680,2021-02,2021Q1,South,398.16,14,98,300.16,75.39,28.44
2,1740680,2021-04,2021Q2,East,341.28,12,76,265.28,77.73,28.439999999999998
2,1740680,2021-04,2021Q2,North,568.8,20,155,413.8,72.75,28.439999999999998
2,1740680,2021-04,2021Q2,South,398.16,14,86,312.16,78.4,28.44
2,1740680,2021-05,2021Q2,East,2388.96,84,727,1661.96,69.57,28.44
2,1740680,2021-05,2021Q2,South,2388.96,84,683,1705.96,71.41,28.44
2,1740680,2021-06,2021Q2,East,2479.68,84,578,1901.68,76.69,29.52
2,1740680,2021-06,2021Q2,South,944.64,32,256,688.64,72.9,29.52
2,1740680,2021-07,2021Q3,East,413.28,14,106,307.28,74.35,29.52
2,1740680,2021-07,2021Q3,South,590.4,20,127,463.4,78.49,29.52
2,1740680,2021-08,2021Q3,East,2243.52,76,760,1483.5200000000002,66.12,29.52
2,1740680,2021-08,2021Q3,North,826.56,28,214,612.56,74.11,29.52
2,1740680,2021-08,2021Q3,South,413.28,14,90,323.28,78.22,29.52
2,1740680,2021-08,2021Q3,West,944.64,32,243,701.64,74.28,29.52
2,1740680,2021-09,2021Q3,North,472.32,16,96,376.32,79.67,29.52
2,1740680,2021-09,2021Q3,South,944.64,32,240,704.64,74.59,29.52
2,1740680,2021-09,2021Q3,West,472.32,16,127,345.32,73.11,29.52
2,1740680,2021-10,2021Q4,East,472.32,16,127,345.32,73.11,29.52
2,1740680,2021-10,2021Q4,North,472.32,16,153,319.32,67.61,29.52
2,1740680,2021-10,2021Q4,South,3483.3599999999997,118,1067,2416.3599999999997,69.37,29.519999999999996
2,1740680,2021-11,2021Q4,North,1653.12,56,424,1229.12,74.35,29.52
2,1740680,2021-11,2021Q4,West,2479.68,84,565,1914.68,77.21,29.52
2,1740680,2022-02,2022Q1,East,861.84,28,232,629.84,73.08,30.78
2,1740680,2022-02,2022Q1,North,1139.4,38,285,854.4000000000002,74.99,29.984210526315792
2,1740680,2022-02,2022Q1,West,861.84,28,226,635.84,73.78,30.78
2,1740680,2022-03,2022Q1,East,1292.76,42,446,846.76,65.5,30.78
2,1740680,2022-04,2022Q2,East,307.8,10,88,219.8,71.41,30.78
2,1740680,2022-04,2022Q2,North,307.8,10,73,234.8,76.28,30.78
2,1740680,2022-04,2022Q2,West,4309.2,140,1154,3155.2,73.22,30.779999999999998
2,1740680,2022-05,2022Q2,East,492.48,16,135,357.48,72.59,30.78
2,1740680,2022-06,2022Q2,North,554.04,18,172,382.04,68.96,30.779999999999998
2,1740680,2022-06,2022Q2,South,1477.44,48,396,1081.44,73.2,30.78
2,1740680,2022-06,2022Q2,West,1477.44,48,366,1111.44,75.23,30.78
2,1740680,2022-07,2022Q3,East,1108.08,36,343,765.0799999999998,69.05,30.779999999999998
2,1740680,2022-07,2022Q3,North,1846.8000000000002,60,491,1355.8000000000002,73.41,30.780000000000005
2,1740680,2022-07,2022Q3,South,554.04,18,113,441.04,79.6,30.779999999999998
2,1740680,2022-07,2022Q3,West,554.04,18,120,434.04,78.34,30.779999999999998
2,1740760,2021-03,2021Q1,North,252.8,8,82,170.8,67.56,31.6
2,1740760,2021-04,2021Q2,North,316.0,10,106,210.0,66.46,31.6
2,1740760,2021-04,2021Q2,West,948.0,30,247,701.0,73.95,31.6
2,1740760,2021-05,2021Q2,North,632.0,20,156,476.0,75.32,31.6
2,1740760,2021-05,2021Q2,West,632.0,20,191,441.0,69.78,31.6
2,1740760,2021-06,2021Q2,East,262.4,8,72,190.4,72.56,32.8
2,1740760,2021-06,2021Q2,North,262.4,8,75,187.4,71.42,32.8
2,1740760,2021-07,2021Q3,North,459.2,14,95,364.2,79.31,32.8
2,1740760,2021-07,2021Q3,South,656.0,20,192,464.0,70.73,32.8
2,1740760,2021-08,2021Q3,North,524.8,16,148,376.79999999999995,71.8,32.8
2,1740760,2021-08,2021Q3,South,262.4,8,53,209.4,79.8,32.8
2,1740760,2021-09,2021Q3,North,262.4,8,75,187.4,71.42,32.8
2,1740760,2021-09,2021Q3,West,262.4,8,66,196.4,74.85,32.8
2,1740760,2021-10,2021Q4,North,787.1999999999999,24,223,564.1999999999999,71.67,32.8
2,1740760,2021-10,2021Q4,West,262.4,8,61,201.4,76.75,32.8
2,1740760,2022-02,2022Q1,North,590.4,18,133,457.4,77.47,32.8
2,1740760,2022-02,2022Q1,South,547.2,16,173,374.2,68.38,34.2
2,1740760,2022-03,2022Q1,East,273.6,8,80,193.6,70.76,34.2
2,1740760,2022-03,2022Q1,North,273.6,8,73,200.6,73.32,34.2
2,1740760,2022-04,2022Q2,East,273.6,8,78,195.6,71.49,34.2
2,1740760,2022-04,2022Q2,North,684.0,20,210,474.0,69.3,34.2
2,1740760,2022-05,2022Q2,East,273.6,8,66,207.6,75.88,34.2
2,1740760,2022-05,2022Q2,South,273.6,8,64,209.6,76.61,34.2
2,1740760,2022-06,2022Q2,East,273.6,8,79,194.6,71.13,34.2
2,1740760,2022-06,2022Q2,North,889.2,26,223,666.2,74.92,34.2
2,1740760,2022-07,2022Q3,East,273.6,8,59,214.6,78.44,34.2
2,1740760,2022-07,2022Q3,West,615.6,18,155,460.6,74.82,34.2
2,1740920,2021-01,2021Q1,North,3185.28,84,745,2440.28,76.61,37.92
2,1740920,2021-02,2021Q1,South,6370.56,168,1863,4507.56,70.76,37.92
2,1740920,2021-02,2021Q1,West,15926.400000000001,420,4432,11494.400000000001,72.17,37.92
2,1740920,2021-03,2021Q1,North,6370.56,168,2145,4225.56,66.33,37.92
2,1740920,2021-03,2021Q1,South,1516.8,40,366,1150.8,75.87,37.92
2,1740920,2021-03,2021Q1,West,3185.28,84,877,2308.28,72.47,37.92
2,1740920,2021-04,2021Q2,East,15926.400000000001,420,4306,11620.400000000001,72.96,37.92
2,1740920,2021-04,2021Q2,South,6370.56,168,1971,4399.56,69.06,37.92
2,1740920,2021-05,2021Q2,East,3185.28,84,896,2289.28,71.87,37.92
2,1740920,2021-05,2021Q2,North,6370.56,168,1310,5060.56,79.44,37.92
2,1740920,2021-05,2021Q2,South,9707.52,256,3027,6680.52,68.82,37.92
2,1740920,2021-06,2021Q2,East,7320.959999999999,186,1983,5337.959999999999,72.91,39.35999999999999
2,1740920,2021-06,2021Q2,North,3306.24,84,706,2600.24,78.65,39.36
2,1740920,2021-06,2021Q2,South,19716.48,504,4553,15163.48,76.91,39.12
2,1740920,2021-07,2021Q3,East,6612.48,168,1730,4882.48,73.84,39.36
2,1740920,2021-07,2021Q3,North,4487.04,114,1389,3098.04,69.04,39.36
2,1740920,2021-07,2021Q3,South,3306.24,84,739,2567.24,77.65,39.36
2,1740920,2021-07,2021Q3,West,3306.24,84,1129,2177.24,65.85,39.36
2,1740920,2021-08,2021Q3,East,3306.24,84,677,2629.24,79.52,39.36
2,1740920,2021-08,2021Q3,North,7793.28,198,2124,5669.28,72.75,39.36
2,1740920,2021-08,2021Q3,South,14484.48,368,3855,10629.48,73.39,39.36
2,1740920,2021-09,2021Q3,North,1259.52,32,366,893.52,70.94,39.36
2,1740920,2021-09,2021Q3,West,9918.72,252,2297,7621.719999999999,76.84,39.36
2,1740920,2021-10,2021Q4,East,6612.48,168,1833,4779.48,72.28,39.36
2,1740920,2021-10,2021Q4,North,6612.48,168,2114,4498.48,68.03,39.36
2,1740920,2021-10,2021Q4,South,1338.24,34,443,895.24,66.9,39.36
2,1740920,2021-10,2021Q4,West,9918.72,252,2334,7584.719999999999,76.47,39.36
2,1740920,2021-11,2021Q4,North,3306.24,84,1112,2194.24,66.37,39.36
2,1740920,2021-11,2021Q4,South,4644.48,118,1268,3376.48,72.7,39.36
2,1740920,2021-11,2021Q4,West,2676.48,68,636,2040.48,76.24,39.36
2,1740920,2021-12,2021Q4,East,3306.24,84,986,2320.24,70.18,39.36
2,1740920,2021-12,2021Q4,South,6612.48,168,2150,4462.48,67.49,39.36
2,1740920,2022-01,2022Q1,North,15035.52,382,4338,10697.52,71.15,39.36
2,1740920,2022-01,2022Q1,West,1102.08,28,235,867.0799999999998,78.68,39.36
2,1740920,2022-03,2022Q1,East,4432.32,108,1406,3026.32,68.28,41.04
2,1740920,2022-03,2022Q1,South,6894.72,168,1537,5357.72,77.71,41.04
2,1740920,2022-03,2022Q1,West,10424.16,254,2150,8274.16,79.37,41.04
2,1740920,2022-04,2022Q2,North,13789.44,336,3264,10525.44,76.33,41.04
2,1740920,2022-04,2022Q2,South,10342.08,252,2378,7964.08,77.01,41.04
2,1740920,2022-05,2022Q2,North,6894.72,168,1581,5313.72,77.07,41.04
2,1740920,2022-05,2022Q2,South,13789.44,336,3647,10142.44,73.55,41.04
2,1740920,2022-05,2022Q2,West,492.48,12,107,385.48,78.27,41.04
2,1740920,2022-06,2022Q2,East,6894.72,168,1656,5238.72,75.98,41.04
2,1740920,2022-06,2022Q2,North,6894.72,168,1568,5326.72,77.26,41.04
2,1740920,2022-06,2022Q2,South,6894.72,168,1429,5465.72,79.27,41.04
2,1740920,2022-07,2022Q3,East,8618.4,210,2850,5768.400000000001,66.93,41.04
2,1740920,2022-07,2022Q3,North,6894.72,168,1532,5362.72,77.78,41.04
2,1740920,2022-07,2022Q3,South,3447.36,84,800,2647.36,76.79,41.04
2,1740920,2022-07,2022Q3,West,6894.72,168,2118,4776.72,69.28,41.04
2,1741160,2021-01,2021Q1,East,948.0,20,256,692.0,73.0,47.4
2,1741160,2021-01,2021Q1,North,474.0,10,152,322.0,67.93,47.4
2,1741160,2021-02,2021Q1,East,5972.4,126,1813,4159.4,69.64,47.4
